dataId,node1,node2,birthYear,gender,height,weight,walkSpeed,temperature,precipitationProbability,precipitation,takeTime,weightShortest,weightOptimal
161, 운동장,운동장 초입,2000,0,173.0,66.0,1,22.0,0.0,0.0,77.0,0.10284306180837596,0.0
162, 운동장 앞 AI공학관 길목,운동장 초입,2000,0,173.0,65.0,1,22.0,0.0,0.0,97.0,0.1132586934102918,0.0
163, 운동장 초입,운동장 도보,2000,0,173.0,66.0,1,22.0,0.0,0.0,8.0,0.015689392360598953,0.0
164, 운동장 초입,운동장 도보,2000,0,173.0,65.0,1,22.0,0.0,0.0,12.0,0.015689392360598953,0.0
165, 운동장 도보,운동장-총학생회관 길목,2000,0,173.0,65.0,1,22.0,0.0,0.0,44.0,0.04170070801603717,-89.6017939829128
166, 운동장 도보,운동장-총학생회관 길목,2000,0,173.0,66.0,1,22.0,0.0,0.0,51.0,0.04170070801603717,-89.6017939829128
167, 운동장-총학생회관 길목,총학생회관 횡단보도,2000,0,173.0,65.0,1,22.0,0.0,0.0,40.0,0.05331698457377089,-88.77824993096002
168, 운동장-총학생회관 길목,총학생회관 횡단보도,2000,0,173.0,66.0,1,22.0,0.0,0.0,39.0,0.05331698457377089,-88.77824993096002
169, 총학생회관 횡단보도,총학생회관 앞 길목,2000,0,173.0,65.0,1,22.0,0.0,0.0,16.0,0.018482601078450022,-89.61401844194782
170, 총학생회관 횡단보도,총학생회관 앞 길목,2000,0,173.0,66.0,1,22.0,0.0,0.0,17.0,0.018482601078450022,-89.61401844194782
171, 총학생회관 앞 길목,총학생회관 정문 길목,2000,0,173.0,66.0,1,22.0,0.0,0.0,7.0,0.011575605595276114,-89.3056985801443
172, 총학생회관 앞 길목,총학생회관 정문 길목,2000,0,173.0,65.0,1,22.0,0.0,0.0,9.0,0.011575605595276114,-89.3056985801443
173, 총학생회관 정문 길목,중앙도서관-총학생회관 길목,2000,0,173.0,65.0,1,22.0,0.0,0.0,39.0,0.04886594939235726,-89.11690927379364
174, 총학생회관 정문 길목,중앙도서관-총학생회관 길목,2000,0,173.0,66.0,1,22.0,0.0,0.0,41.0,0.04886594939235726,-89.11690927379364
175, 중앙도서관-총학생회관 길목,중앙도서관 횡단보도,2000,0,173.0,66.0,1,22.0,0.0,0.0,17.0,0.01957971023478734,-89.48228216910887
176, 중앙도서관-총학생회관 길목,중앙도서관 횡단보도,2000,0,173.0,65.0,1,22.0,0.0,0.0,19.0,0.01957971023478734,-89.48228216910887
177, 중앙도서관 횡단보도,중앙도서관 길목,2000,0,173.0,66.0,1,22.0,0.0,0.0,28.0,0.037869902236779586,89.71207202029682
178, 중앙도서관 횡단보도,중앙도서관 길목,2000,0,173.0,65.0,1,22.0,0.0,0.0,28.0,0.037869902236779586,89.71207202029682
179, 중앙도서관 길목,중앙도서관 정문 길목,2000,0,173.0,65.0,1,22.0,0.0,0.0,17.0,0.02024245910298387,-88.34359379490371
180, 중앙도서관 길목,중앙도서관 정문 길목,2000,0,173.0,66.0,1,22.0,0.0,0.0,20.0,0.02024245910298387,-88.34359379490371
181, 중앙도서관 정문 길목,중앙도서관 흡연구역 입구,2000,0,173.0,66.0,0,22.0,0.0,0.0,40.0,0.04619865161436956,86.22406490331136
182, 중앙도서관 정문 길목,중앙도서관 흡연구역 입구,2000,0,173.0,65.0,1,22.0,0.0,0.0,34.0,0.04619865161436956,86.22406490331136
183, 중앙도서관 흡연구역 입구,교육대학원-중앙도서관 길목,2000,0,173.0,66.0,0,22.0,0.0,0.0,24.0,0.02883387047688575,0.0
184, 중앙도서관 흡연구역 입구,교육대학원-중앙도서관 길목,2000,0,173.0,65.0,1,22.0,0.0,0.0,19.0,0.02883387047688575,0.0
185, 교육대학원-중앙도서관 길목,교육대학원 무당이 정류장,2000,0,173.0,66.0,0,22.0,0.0,0.0,38.0,0.04939161464612843,85.96393050992563
186, 교육대학원-중앙도서관 길목,교육대학원 무당이 정류장,2000,0,173.0,65.0,1,22.0,0.0,0.0,37.0,0.04939161464612843,85.96393050992563
187, 교육대학원 무당이 정류장,교육대학원 앞 횡단보도,2000,0,173.0,66.0,0,22.0,0.0,0.0,18.0,0.018647622023670648,0.0
188, 교육대학원 무당이 정류장,교육대학원 앞 횡단보도,2000,0,173.0,65.0,1,22.0,0.0,0.0,17.0,0.018647622023670648,0.0
189, 교육대학원 앞 횡단보도,바람개비동산 앞 횡단보도,2000,0,173.0,66.0,0,22.0,0.0,0.0,9.0,0.01033202175580085,0.0
190, 교육대학원 앞 횡단보도,바람개비동산 앞 횡단보도,2000,0,173.0,65.0,1,22.0,0.0,0.0,6.0,0.01033202175580085,0.0
191, 바람개비동산 앞 횡단보도,바람개비동산 코너,2000,0,173.0,65.0,1,22.0,0.0,0.0,10.0,0.013289524135084739,-86.19842022519668
192, 바람개비동산 앞 횡단보도,교육대학원 쪽문,2000,0,173.0,66.0,0,22.0,0.0,0.0,13.0,0.02210791265815575,-83.69215820084018
193, 바람개비동산 코너,바람개비동산 보도,2000,0,173.0,65.0,1,22.0,0.0,0.0,15.0,0.01611990728991885,89.07647733349258
194, 교육대학원 쪽문,바람개비동산 코너,2000,0,173.0,66.0,0,22.0,0.0,0.0,13.0,0.012499104922339414,0.0
195, 바람개비동산 코너,바람개비동산 보도,2000,0,173.0,66.0,0,22.0,0.0,0.0,15.0,0.01611990728991885,89.07647733349258
196, 바람개비동산 보도,바람개비동산 보도 끝,2000,0,173.0,65.0,1,22.0,0.0,0.0,40.0,0.053112742875260514,-87.4657073605586
198, 바람개비동산 보도,바람개비동산쪽 과속방지턱,2000,0,173.0,66.0,0,22.0,0.0,0.0,34.0,0.052654072191758355,-87.48756482240971
199, 바람개비동산쪽 과속방지턱,바람개비쪽 코너,2000,0,173.0,65.0,1,22.0,0.0,0.0,18.0,0.02297676903623021,-88.53757111878855
200, 바람개비동산쪽 과속방지턱,바람개비쪽 코너,2000,0,173.0,66.0,0,22.0,0.0,0.0,15.0,0.02297676903623021,-88.53757111878855
201, 바람개비쪽 코너,대학원 앞 길목,2000,0,173.0,65.0,1,22.0,0.0,0.0,31.0,0.037206638882851195,-85.74427680171878
202, 바람개비쪽 코너,대학원 앞 길목,2000,0,173.0,66.0,0,22.0,0.0,0.0,26.0,0.037206638882851195,-85.74427680171878
203, 대학원 앞 길목,바람개비동산 - 대학원 길목,2000,0,173.0,66.0,0,22.0,0.0,0.0,9.0,0.013873655251566318,-88.86457452244034
204, 대학원 앞 길목,대학원 정문,2000,0,173.0,65.0,1,22.0,0.0,0.0,12.0,0.011765553460961718,0.0
205, 대학원 정문,대학원 앞 길목,2000,0,173.0,65.0,1,22.0,0.0,0.0,8.0,0.011765553460961718,0.0
206, 대학원 앞 길목,바람개비동산 - 대학원 길목,2000,0,173.0,65.0,1,22.0,0.0,0.0,9.0,0.013873655251566318,-88.86457452244034
207, 바람개비동산 - 대학원 길목,예음홀 앞 횡단보도,2000,0,173.0,66.0,0,22.0,0.0,0.0,29.0,0.037126681799382756,-89.73410163710082
208, 바람개비동산 - 대학원 길목,예음홀 앞 횡단보도,2000,0,173.0,65.0,1,22.0,0.0,0.0,26.0,0.037126681799382756,-89.73410163710082
209, 예음홀 앞 횡단보도,예술대학 흡연구역,2000,0,173.0,65.0,1,22.0,0.0,0.0,9.0,0.013220552037918847,87.47669315488241
210, 예술대학 흡연구역,예음홀 앞 횡단보도,2000,0,173.0,65.0,1,22.0,0.0,0.0,10.0,0.013220552037918847,-87.47669315488241
211, 예음홀 앞 횡단보도,예음홀-예술대학2 입구,2000,0,173.0,66.0,0,22.0,0.0,0.0,38.0,0.026576932055854027,-75.11659429421813
212, 예음홀-예술대학2 입구,예술대학-예음홀 횡단보도,2000,0,173.0,66.0,0,22.0,0.0,0.0,12.0,0.017233800978170715,-89.01267367783011
213, 예음홀 앞 횡단보도,예술대학-예음홀 횡단보도,2000,0,173.0,65.0,1,22.0,0.0,0.0,18.0,0.020643951512966226,-88.92484322003588
214, 예술대학-예음홀 횡단보도,예술대학-예음홀 올라가는 횡단보도,2000,0,173.0,66.0,0,22.0,0.0,0.0,13.0,0.016257144350203194,-89.50976682749506
215, 예술대학-예음홀 횡단보도,예술대학-예음홀 올라가는 횡단보도,2000,0,173.0,65.0,1,22.0,0.0,0.0,13.0,0.016257144350203194,-89.50976682749506
216, 예술대학-예음홀 올라가는 횡단보도,구ROTC 뒤 횡단보도,2000,0,173.0,65.0,1,22.0,0.0,0.0,31.0,0.0373074114527378,-89.28751765316441
217, 예술대학-예음홀 올라가는 횡단보도,구ROTC 뒤 횡단보도,2000,0,173.0,66.0,0,22.0,0.0,0.0,37.0,0.0373074114527378,-89.28751765316441
218, 구ROTC 뒤 횡단보도,예술대학 무당이정류장,2000,0,173.0,66.0,0,22.0,0.0,0.0,22.0,0.019301981613441595,-88.99471945736236
219, 구ROTC 뒤 횡단보도,구ROTC코너,2000,0,173.0,65.0,1,22.0,0.0,0.0,26.0,0.02703360021120999,-89.87834079127694
220, 예술대학 무당이정류장,예술대학 코너,2000,0,173.0,66.0,0,22.0,0.0,0.0,4.0,0.00814972338842827,87.66656717286116
221, 예술대학 코너,예술대학 정문,2000,0,173.0,66.0,0,22.0,0.0,0.0,7.0,0.013745072869584074,0.0
222, 구ROTC코너,예술대학 정문 앞 횡단보도,2000,0,173.0,65.0,1,22.0,0.0,0.0,23.0,0.02321511859315087,70.35848301962302
223, 예술대학 정문,예술대학 무당이정류장,2000,0,173.0,66.0,0,22.0,0.0,0.0,18.0,0.0217337016946089,-83.79808916232389
224, 예술대학 무당이정류장,예술대학 코너,2000,0,173.0,66.0,0,22.0,0.0,0.0,2.0,0.00814972338842827,87.66656717286116
225, 예술대학 정문 앞 횡단보도,예술대학-공대,2000,0,173.0,65.0,1,22.0,0.0,0.0,10.0,0.011445636749905442,89.94179319835612
226, 예술대학-공대,예술대학 정문 앞 횡단보도,2000,0,173.0,65.0,1,22.0,0.0,0.0,9.0,0.011445636749905442,-89.94179319835612
227, 예술대학 코너,예술대학 정문 앞 횡단보도,2000,0,173.0,66.0,0,22.0,0.0,0.0,12.0,0.0211822006419252,-89.89685545988324
228, 예술대학 정문 앞 횡단보도,글로벌센터-예술대학 시작점,2000,0,173.0,66.0,0,22.0,0.0,0.0,50.0,0.07468004789764429,84.43518028699951
229, 예술대학 정문 앞 횡단보도,글로벌센터-예술대학 시작점,2000,0,173.0,65.0,1,22.0,0.0,0.0,59.0,0.07468004789764429,84.43518028699951
230, 글로벌센터-예술대학 시작점,공대-글로벌센터,2000,0,173.0,66.0,0,22.0,0.0,0.0,36.0,0.04669539000537145,0.0
231, 글로벌센터-예술대학 시작점,공대-글로벌센터,2000,0,173.0,65.0,1,22.0,0.0,0.0,37.0,0.04669539000537145,0.0
232, 공대-글로벌센터,파스쿠치-공대 횡단보도,2000,0,173.0,66.0,0,22.0,0.0,0.0,10.0,0.016903774593836834,-89.90786106040888
233, 파스쿠치-공대 횡단보도,파스쿠치 앞,2000,0,173.0,66.0,0,22.0,0.0,0.0,8.0,0.011565423177815934,-61.50456784139774
234, 파스쿠치 앞,반도체대학 정문,2000,0,173.0,66.0,0,22.0,0.0,0.0,31.0,0.031027323606880212,89.83121898248088
235, 반도체대학 정문,반도체대학 무당이정류장,2000,0,173.0,66.0,0,22.0,0.0,0.0,10.0,0.0164180135442759,0.0
236, 반도체대학 무당이정류장,반도체대학 코너,2000,0,173.0,66.0,0,22.0,0.0,0.0,11.0,0.01264054587192205,0.0
237, 반도체대학 코너,비전타워-반도체대학동산 횡단보도,2000,0,173.0,66.0,0,22.0,0.0,0.0,20.0,0.0238252645918471,0.0
240, 비전타워-반도체대학동산 횡단보도,비전타워-가천대학교 분기점,2000,0,173.0,66.0,0,22.0,0.0,0.0,18.0,0.026837858617868592,-86.9275563312006
241, 반도체대학 정문,반도체대학 무당이정류장,2000,0,173.0,65.0,1,22.0,0.0,0.0,9.0,0.0164180135442759,0.0
242, 반도체대학 무당이정류장,반도체대학 코너,2000,0,173.0,65.0,1,22.0,0.0,0.0,5.0,0.01264054587192205,0.0
243, 비전타워-가천대학교 분기점,비전타워-가천대학교 코너,2000,0,173.0,66.0,0,22.0,0.0,0.0,21.0,0.030014385884916103,0.0
244, 반도체대학 코너,비전타워-반도체대학,2000,0,173.0,65.0,1,22.0,0.0,0.0,14.0,0.0209627703928093,0.0
247, 비전타워-반도체대학,비전타워-가천대학교 분기점,2000,0,173.0,65.0,1,22.0,0.0,0.0,19.0,0.026739516130239265,-86.93879329404466
248, 비전타워-가천대학교 분기점,비전타워 쪽문,2000,0,173.0,65.0,1,22.0,0.0,0.0,9.0,0.012396137490274834,0.0
249, 비전타워 쪽문,비전타워-가천대학교 코너,2000,0,173.0,65.0,1,22.0,0.0,0.0,14.0,0.018097596807894203,0.0
250, 비전타워-가천대학교 코너,비전타워 정문,2000,0,173.0,66.0,0,22.0,0.0,0.0,51.0,0.06410842606365887,0.0
251, 비전타워-반도체대학동산 횡단보도,반도체대학 앞 동산 횡단보도,2000,0,173.0,65.0,1,20.0,0.0,0.0,20.0,0.022740631218881036,0.0
252, 반도체대학 앞 동산 횡단보도,파스쿠치 앞,2000,0,173.0,65.0,1,20.0,0.0,0.0,46.0,0.05796208204793505,-89.68470278469094
253, 공과대학 1 정문,공대 분기점,2000,0,173.0,65.0,1,20.0,0.0,0.0,23.0,0.030500435496317365,-89.12629461447864
254, 공대 분기점,가천관 - 구 ROTC,2000,0,173.0,65.0,1,20.0,0.0,0.0,63.0,0.06420519443766182,89.56206963964509
255, 가천관 - 구 ROTC,가천관-예술대학2,2000,0,173.0,65.0,1,20.0,0.0,0.0,46.0,0.05995840791564111,88.28283245312524
256, 가천관-예술대학2,글로벌센터 가천관 분기점,2000,0,173.0,65.0,1,20.0,0.0,0.0,27.0,0.026270856589441755,0.0
257, 글로벌센터 가천관 분기점,가천관 코너,2000,0,173.0,65.0,1,20.0,0.0,0.0,5.0,0.013899696621259179,0.0
258, 가천관 코너,가천관 더 내려가는 길,2000,0,173.0,65.0,1,20.0,0.0,0.0,7.0,0.01386930741991203,89.7351176271295
259, 가천관 더 내려가는 길,가천관 내려가는 길,2000,0,173.0,65.0,1,20.0,0.0,0.0,13.0,0.017815353549611487,-88.97936340080533
260, 가천관 내려가는 길,가천고개 시작 횡단보도,2000,0,173.0,65.0,1,20.0,0.0,0.0,12.0,0.019908388073786264,89.42968552945658
261, 가천고개 시작 횡단보도,가천고개 올라가는 길,2000,0,173.0,65.0,1,20.0,0.0,0.0,55.0,0.06251613196392493,89.47326329379786
262, 가천고개 올라가는 길,교육대학원 학식,2000,0,173.0,65.0,1,20.0,0.0,0.0,45.0,0.052444309516773854,89.47285038444276
263, 교육대학원 학식,교육대학원 옆 횡단보도,2000,0,173.0,65.0,1,20.0,0.0,0.0,10.0,0.013401131030285198,89.3020088503183
264, 교육대학원 옆 횡단보도,교육대학원 쪽문,2000,0,173.0,65.0,1,20.0,0.0,0.0,15.0,0.022611344743864403,83.54971596399955
265, 교육대학원 쪽문,교육대학원 앞 횡단보도,2000,0,173.0,65.0,1,20.0,0.0,0.0,13.0,0.018088148578229823,84.83218662523609
266, 교육대학원 앞 횡단보도,교육대학원 무당이 정류장,2000,0,173.0,65.0,1,20.0,0.0,0.0,13.0,0.018647622023670648,0.0
267, 교육대학원 무당이 정류장,교육대학원-중앙도서관 길목,2000,0,173.0,65.0,1,20.0,0.0,0.0,38.0,0.04939161464612843,-85.96393050992563
268, 교육대학원-중앙도서관 길목,중앙도서관 흡연구역 입구,2000,0,173.0,65.0,1,20.0,0.0,0.0,21.0,0.02883387047688575,0.0
269, 중앙도서관 흡연구역 입구,중앙도서관 정문 길목,2000,0,173.0,65.0,1,20.0,0.0,0.0,34.0,0.04619865161436956,-86.22406490331136
270, 중앙도서관 정문 길목,중앙도서관 정문,2000,0,173.0,65.0,1,20.0,0.0,0.0,18.0,0.01903050666269261,0.0
271, 중앙도서관 정문,중앙도서관 길목,2000,0,173.0,65.0,1,13.0,0.0,0.0,32.0,0.028591245866927923,87.66107477286548
272, 중앙도서관 길목,중앙도서관 횡단보도,2000,0,173.0,65.0,1,13.0,0.0,0.0,26.0,0.037869902236779586,-89.71207202029682
273, 중앙도서관 횡단보도,중앙도서관-총학생회관 길목,2000,0,173.0,65.0,1,13.0,0.0,0.0,18.0,0.01957971023478734,89.48228216910887
274, 중앙도서관-총학생회관 길목,총학생회관 정문 길목,2000,0,173.0,65.0,1,13.0,0.0,0.0,40.0,0.04886594939235726,89.11690927379364
275, 총학생회관 정문 길목,총학생회관 무당이 정류장,2000,0,173.0,65.0,1,13.0,0.0,0.0,7.0,0.00892950372650068,-89.76228324813825
276, 총학생회관 더 내려가는 길목,AI공학관 더 올라가는 길목,2000,0,173.0,65.0,1,13.0,0.0,0.0,19.0,0.024751754641411057,-89.71055986210361
277, AI공학관 더 올라가는 길목,AI공학관 올라가는 길목,2000,0,173.0,65.0,1,13.0,0.0,0.0,10.0,0.013034465235654574,-89.74201422138862
278, AI공학관 올라가는 길목,AI공학관 길목,2000,0,173.0,65.0,1,13.0,0.0,0.0,46.0,0.053766989853744236,-89.69179205063061
279, AI공학관 길목,AI공학관 1층 흡연장 정문,2000,0,173.0,65.0,1,13.0,0.0,0.0,62.0,0.07709506083444671,89.48250030337415
280, AI공학관 1층 흡연장 정문,AI공학관 흡연장 코너,2000,0,173.0,65.0,1,13.0,0.0,0.0,6.0,0.008500172492682964,-89.04513937287659
281, AI공학관 흡연장 코너,AI공학관 1층 흡연장 정문,2000,0,173.0,65.0,1,13.0,0.0,0.0,4.0,0.008500172492682964,89.04513937287659
282, AI공학관 1층 흡연장 정문,AI공학관 흡연장 코너,2000,0,173.0,65.0,1,0.0,0.0,0.0,19.0,0.008500172492682964,-89.04513937287659
283, AI공학관 흡연장 코너,AI공학관 1층 흡연장 정문,2000,0,173.0,66.0,1,25.0,0.0,0.0,14.0,0.008500172492682964,89.04513937287659
284, AI공학관 1층 흡연장 정문,AI공학관 길목,2000,0,173.0,66.0,1,25.0,0.0,0.0,55.0,0.07709506083444671,-89.48250030337415
285, AI공학관 흡연장 코너,AI공학관 길목,2000,0,173.0,65.0,1,0.0,0.0,0.0,66.0,0.08556722784903908,-89.38913768260855
286, AI공학관 길목,AI공학관 올라가는 길목,2000,0,173.0,66.0,1,25.0,0.0,0.0,48.0,0.053766989853744236,89.69179205063061
287, AI공학관 길목,AI공학관 올라가는 길목,2000,0,173.0,65.0,1,0.0,0.0,0.0,46.0,0.053766989853744236,89.69179205063061
288, AI공학관 올라가는 길목,AI공학관 더 올라가는 길목,2000,0,173.0,66.0,1,25.0,0.0,0.0,14.0,0.013034465235654574,89.74201422138862
289, AI공학관 올라가는 길목,AI공학관 더 올라가는 길목,2000,0,173.0,65.0,1,0.0,0.0,0.0,13.0,0.013034465235654574,89.74201422138862
290, AI공학관 더 올라가는 길목,총학생회관 더 내려가는 길목,2000,0,173.0,66.0,1,25.0,0.0,0.0,18.0,0.024751754641411057,89.71055986210361
291, AI공학관 더 올라가는 길목,총학생회관 더 내려가는 길목,2000,0,173.0,65.0,1,0.0,0.0,0.0,19.0,0.024751754641411057,89.71055986210361
292, 총학생회관 무당이 정류장,총학생회관 정문 길목,2000,0,173.0,66.0,1,25.0,0.0,0.0,2.0,0.00892950372650068,89.76228324813825
293, 총학생회관 무당이 정류장,총학생회관 정문 길목,2000,0,173.0,65.0,1,0.0,0.0,0.0,7.0,0.00892950372650068,89.76228324813825
294, 총학생회관 정문 길목,중앙도서관-총학생회관 길목,2000,0,173.0,65.0,1,0.0,0.0,0.0,43.0,0.04886594939235726,-89.11690927379364
295, 중앙도서관-총학생회관 길목,중앙도서관 횡단보도,2000,0,173.0,65.0,1,0.0,0.0,0.0,15.0,0.01957971023478734,-89.48228216910887
296, 중앙도서관 정문,중앙도서관 정문 길목,2000,0,173.0,66.0,2,25.0,0.0,0.0,15.0,0.01903050666269261,0.0
297, 중앙도서관 정문 길목,중앙도서관 흡연구역 입구,2000,0,173.0,66.0,2,25.0,0.0,0.0,32.0,0.04619865161436956,86.22406490331136
298, 중앙도서관 흡연구역 입구,교육대학원-중앙도서관 길목,2000,0,173.0,66.0,2,25.0,0.0,0.0,19.0,0.02883387047688575,0.0
299, 교육대학원-중앙도서관 길목,교육대학원 무당이 정류장,2000,0,173.0,66.0,2,25.0,0.0,0.0,38.0,0.04939161464612843,85.96393050992563
300, 교육대학원 무당이 정류장,교육대학원 앞 횡단보도,2000,0,173.0,66.0,2,25.0,0.0,0.0,10.0,0.018647622023670648,0.0
301, 교육대학원 앞 횡단보도,교육대학원 쪽문,2000,0,173.0,66.0,2,25.0,0.0,0.0,13.0,0.018088148578229823,-84.83218662523609
302, 교육대학원 쪽문,교육대학원 옆 횡단보도,2000,0,173.0,66.0,2,25.0,0.0,0.0,15.0,0.022611344743864403,-83.54971596399955
303, 교육대학원 옆 횡단보도,바람개비동산쪽 횡단보도,2000,0,173.0,66.0,2,25.0,0.0,0.0,8.0,0.010955503175332277,0.0
304, 바람개비동산쪽 횡단보도,가천고개 내려가는 길,2000,0,173.0,66.0,2,25.0,0.0,0.0,37.0,0.06245734140010508,-89.47375861244018
305, 가천고개 내려가는 길,가천고개 끝,2000,0,173.0,66.0,2,25.0,0.0,0.0,30.0,0.0479354735013592,-89.59610958413327
306, 가천고개 끝,가천고개 향하는 횡단보도,2000,0,173.0,66.0,2,25.0,0.0,0.0,10.0,0.017697694546870483,0.0
307, 가천고개 향하는 횡단보도,가천관 내려가는 길,2000,0,173.0,66.0,2,25.0,0.0,0.0,8.0,0.012684071888020246,-89.63663297854822
308, 가천관 내려가는 길,가천관 더 내려가는 길,2000,0,173.0,66.0,2,25.0,0.0,0.0,13.0,0.017815353549611487,88.97936340080533
309, 가천관 더 내려가는 길,글로벌센터 가천관 분기점,2000,0,173.0,66.0,2,25.0,0.0,0.0,11.0,0.018671311587358085,-89.64340882020043
310, 글로벌센터 가천관 분기점,가천관 정문,2000,0,173.0,66.0,2,25.0,0.0,0.0,29.0,0.03978748300673224,0.0
311, 가천관 정문,가천관 길목,2000,0,173.0,66.0,2,25.0,0.0,0.0,29.0,0.04414220642988153,0.0
312, 가천관 길목,공과대학-가천관 횡단보도,2000,0,173.0,66.0,2,25.0,0.0,0.0,21.0,0.025574579141661988,0.0
313, 공과대학-가천관 횡단보도,비전타워-바나연 횡단보도,2000,0,173.0,66.0,2,25.0,0.0,0.0,84.0,0.12449744650924112,-89.3141502365394
314, 비전타워-바나연 횡단보도,비전타워-반도체대학동산 횡단보도,2000,0,173.0,66.0,2,25.0,0.0,0.0,19.0,0.027574394561825238,0.0
315, 비전타워-반도체대학동산 횡단보도,비전타워 쪽문,2000,0,173.0,66.0,2,25.0,0.0,0.0,21.0,0.03552115880212925,-85.93640219865576
316, 비전타워 쪽문,비전타워-가천대학교 코너,2000,0,173.0,66.0,2,25.0,0.0,0.0,12.0,0.018097596807894203,0.0
317, 비전타워-가천대학교 코너,비전타워 정문,2000,0,173.0,66.0,2,25.0,0.0,0.0,43.0,0.06410842606365887,0.0
318, 비전타워 정문,가천대학교 1번출구,2000,0,173.0,66.0,2,25.0,0.0,0.0,23.0,0.03227820242010228,-83.8589419814735
